auto_schedule_id,provider_code,site_code,plan_date,plan_hour,plan_datetime,label,total_capacity,sending,actual_requests,source_type,difference,difference_pct,diff_score,diff_pcnt_score,impact_score,impact_rank
3411,SS,SC,20251122,14,2025-11-22 14:00:00,SS | SC,5751,25,0.0,Planned Only,-25.0,-100.0,3.574983126079645e-05,6.004202942059442e-05,0.00013154169194218732,194
3411,AA,DP,20251122,14,2025-11-22 14:00:00,AA | DP,109878,108,3475.0,Planned & Actual,3367.0,3117.5925925925926,0.004814787274204066,0.0018718658616587167,0.011501440410066848,11
3411,QL2Vacation,XP,20251122,14,2025-11-22 14:00:00,QL2Vacation | XP,8824,8092,0.0,Planned Only,-8092.0,-100.0,0.011571505382494594,6.004202942059442e-05,0.023203052794409783,33
3411,SS,SK,20251122,14,2025-11-22 14:00:00,SS | SK,39092,24,0.0,Planned Only,-24.0,-100.0,3.4319838010364594e-05,6.004202942059442e-05,0.0001286817054413236,3
3411,TP,1G,20251122,14,2025-11-22 14:00:00,TP | 1G,253252,184,6619.0,Planned & Actual,6435.0,3497.282608695652,0.009202006566529006,0.002099839452834375,0.020503852585892386,1
3411,SS,AC,20251122,14,2025-11-22 14:00:00,SS | AC,4538,31,0.0,Planned Only,-31.0,-100.0,4.43297907633876e-05,6.004202942059442e-05,0.00014870161094736962,70
3411,SS,SQ,20251122,14,2025-11-22 14:00:00,SS | SQ,12079,6,0.0,Planned Only,-6.0,-100.0,8.579959502591148e-06,6.004202942059442e-05,7.720194842577671e-05,86
3411,SS,SN,20251122,14,2025-11-22 14:00:00,SS | SN,15408,6,0.0,Planned Only,-6.0,-100.0,8.579959502591148e-06,6.004202942059442e-05,7.720194842577671e-05,16
3411,SS,CA,20251122,14,2025-11-22 14:00:00,SS | CA,5751,55,0.0,Planned Only,-55.0,-100.0,7.86496287737522e-05,6.004202942059442e-05,0.0002173412869680988,166
3411,SS,TG,20251122,14,2025-11-22 14:00:00,SS | TG,5751,5,0.0,Planned Only,-5.0,-100.0,7.14996625215929e-06,6.004202942059442e-05,7.4341961924913e-05,175
3411,SS,SV,20251122,14,2025-11-22 14:00:00,SS | SV,12960,13,0.0,Planned Only,-13.0,-100.0,1.8589912255614153e-05,6.004202942059442e-05,9.722185393182272e-05,31
3411,SS,CM,20251122,14,2025-11-22 14:00:00,SS | CM,38576,9,0.0,Planned Only,-9.0,-100.0,1.2869939253886722e-05,6.004202942059442e-05,8.578190792836786e-05,5
3411,SS,WS,20251122,14,2025-11-22 14:00:00,SS | WS,3606,35,0.0,Planned Only,-35.0,-100.0,5.004976376511503e-05,6.004202942059442e-05,0.00016014155695082447,105
3411,SS,TK,20251122,14,2025-11-22 14:00:00,SS | TK,3660,28,0.0,Planned Only,-28.0,-100.0,4.0039811012092025e-05,6.004202942059442e-05,0.00014012165144477846,95
3411,SS,DE,20251122,14,2025-11-22 14:00:00,SS | DE,5751,11,0.0,Planned Only,-11.0,-100.0,1.5729925754750437e-05,6.004202942059442e-05,9.15018809300953e-05,44
3411,QL2,DY_NEW,20251122,14,2025-11-22 14:00:00,QL2 | DY_NEW,13266,16,0.0,Planned Only,-16.0,-100.0,2.2879892006909728e-05,6.004202942059442e-05,0.00010580181343441387,2
3411,SS,WY,20251122,14,2025-11-22 14:00:00,SS | WY,5751,3,0.0,Planned Only,-3.0,-100.0,4.289979751295574e-06,6.004202942059442e-05,6.862198892318556e-05,200
3411,SS,EI,20251122,14,2025-11-22 14:00:00,SS | EI,18432,16,0.0,Planned Only,-16.0,-100.0,2.2879892006909728e-05,6.004202942059442e-05,0.00010580181343441387,28
3411,SS,G3,20251122,14,2025-11-22 14:00:00,SS | G3,3600,17,0.0,Planned Only,-17.0,-100.0,2.4309885257341584e-05,6.004202942059442e-05,0.00010866179993527759,117
3411,AI,WF,20251122,14,2025-11-22 14:00:00,AI | WF,720,10,0.0,Planned Only,-10.0,-100.0,1.429993250431858e-05,6.004202942059442e-05,8.864189442923157e-05,103
3411,SS,ET,20251122,14,2025-11-22 14:00:00,SS | ET,6304,6,0.0,Planned Only,-6.0,-100.0,8.579959502591148e-06,6.004202942059442e-05,7.720194842577671e-05,64
3411,SS,JU,20251122,14,2025-11-22 14:00:00,SS | JU,5751,7,0.0,Planned Only,-7.0,-100.0,1.0009952753023006e-05,6.004202942059442e-05,8.006193492664042e-05,173
3411,SS,FI,20251122,14,2025-11-22 14:00:00,SS | FI,26806,4,0.0,Planned Only,-4.0,-100.0,5.719973001727432e-06,6.004202942059442e-05,7.148197542404929e-05,7
3411,SS,EY,20251122,14,2025-11-22 14:00:00,SS | EY,5751,3,0.0,Planned Only,-3.0,-100.0,4.289979751295574e-06,6.004202942059442e-05,6.862198892318556e-05,199
3411,SS,KL,20251122,14,2025-11-22 14:00:00,SS | KL,19918,14,0.0,Planned Only,-14.0,-100.0,2.0019905506046012e-05,6.004202942059442e-05,0.00010008184043268644,22
3411,SS,FZ,20251122,14,2025-11-22 14:00:00,SS | FZ,5751,10,0.0,Planned Only,-10.0,-100.0,1.429993250431858e-05,6.004202942059442e-05,8.864189442923157e-05,157
3411,SS,MH,20251122,14,2025-11-22 14:00:00,SS | MH,11843,8,0.0,Planned Only,-8.0,-100.0,1.1439946003454864e-05,6.004202942059442e-05,8.292192142750415e-05,96
3411,AI,F9,20251122,14,2025-11-22 14:00:00,AI | F9,9270,36,0.0,Planned Only,-36.0,-100.0,5.147975701554689e-05,6.004202942059442e-05,0.00016300154345168819,24
3411,SS,KE,20251122,14,2025-11-22 14:00:00,SS | KE,4108,13,0.0,Planned Only,-13.0,-100.0,1.8589912255614153e-05,6.004202942059442e-05,9.722185393182272e-05,51
3411,SS,OU,20251122,14,2025-11-22 14:00:00,SS | OU,3600,4,0.0,Planned Only,-4.0,-100.0,5.719973001727432e-06,6.004202942059442e-05,7.148197542404929e-05,59
3411,SS,TR,20251122,14,2025-11-22 14:00:00,SS | TR,11865,8,0.0,Planned Only,-8.0,-100.0,1.1439946003454864e-05,6.004202942059442e-05,8.292192142750415e-05,68
3411,SS,KQ,20251122,14,2025-11-22 14:00:00,SS | KQ,5751,1,0.0,Planned Only,-1.0,-100.0,1.429993250431858e-06,6.004202942059442e-05,6.290201592145814e-05,218
3411,SS,PC,20251122,14,2025-11-22 14:00:00,SS | PC,3600,36,0.0,Planned Only,-36.0,-100.0,5.147975701554689e-05,6.004202942059442e-05,0.00016300154345168819,106
3411,SS,GF,20251122,14,2025-11-22 14:00:00,SS | GF,5751,4,0.0,Planned Only,-4.0,-100.0,5.719973001727432e-06,6.004202942059442e-05,7.148197542404929e-05,213
3411,SP,B6_API,20251122,14,2025-11-22 14:00:00,SP | B6_API,122688,24,0.0,Planned Only,-24.0,-100.0,3.4319838010364594e-05,6.004202942059442e-05,0.0001286817054413236,6
3411,SS,LA,20251122,14,2025-11-22 14:00:00,SS | LA,3626,32,0.0,Planned Only,-32.0,-100.0,4.5759784013819456e-05,6.004202942059442e-05,0.00015156159744823334,30
3411,SS,AF,20251122,14,2025-11-22 14:00:00,SS | AF,12050,20,0.0,Planned Only,-20.0,-100.0,2.859986500863716e-05,6.004202942059442e-05,0.00011724175943786874,39
3411,SS,MU,20251122,14,2025-11-22 14:00:00,SS | MU,5751,77,0.0,Planned Only,-77.0,-100.0,0.00011010948028325307,6.004202942059442e-05,0.00028026098998710055,153
3411,SS,CI,20251122,14,2025-11-22 14:00:00,SS | CI,5751,4,0.0,Planned Only,-4.0,-100.0,5.719973001727432e-06,6.004202942059442e-05,7.148197542404929e-05,190
3411,SS,NH,20251122,14,2025-11-22 14:00:00,SS | NH,4888,17,0.0,Planned Only,-17.0,-100.0,2.4309885257341584e-05,6.004202942059442e-05,0.00010866179993527759,20
3411,SS,CZ,20251122,14,2025-11-22 14:00:00,SS | CZ,5751,68,0.0,Planned Only,-68.0,-100.0,9.723954102936634e-05,6.004202942059442e-05,0.0002545211114793271,130
3411,SS,QR,20251122,14,2025-11-22 14:00:00,SS | QR,5751,13,0.0,Planned Only,-13.0,-100.0,1.8589912255614153e-05,6.004202942059442e-05,9.722185393182272e-05,50
3411,SS,EK,20251122,14,2025-11-22 14:00:00,SS | EK,3600,7,0.0,Planned Only,-7.0,-100.0,1.0009952753023006e-05,6.004202942059442e-05,8.006193492664042e-05,108
3411,SS,VN,20251122,14,2025-11-22 14:00:00,SS | VN,5751,12,0.0,Planned Only,-12.0,-100.0,1.7159919005182297e-05,6.004202942059442e-05,9.436186743095901e-05,156
3411,SS,EW,20251122,14,2025-11-22 14:00:00,SS | EW,10558,39,0.0,Planned Only,-39.0,-100.0,5.576973676684246e-05,6.004202942059442e-05,0.00017158150295427935,62
3411,SS,VY,20251122,14,2025-11-22 14:00:00,SS | VY,3600,27,0.0,Planned Only,-27.0,-100.0,3.860981776166016e-05,6.004202942059442e-05,0.00013726166494391475,94
3411,SS,HX,20251122,14,2025-11-22 14:00:00,SS | HX,5751,4,0.0,Planned Only,-4.0,-100.0,5.719973001727432e-06,6.004202942059442e-05,7.148197542404929e-05,191
3411,SS,LO,20251122,14,2025-11-22 14:00:00,SS | LO,7800,5,0.0,Planned Only,-5.0,-100.0,7.14996625215929e-06,6.004202942059442e-05,7.4341961924913e-05,18
3411,SS,MF,20251122,14,2025-11-22 14:00:00,SS | MF,5751,36,0.0,Planned Only,-36.0,-100.0,5.147975701554689e-05,6.004202942059442e-05,0.00016300154345168819,185
3411,SS,TP,20251122,14,2025-11-22 14:00:00,SS | TP,5550,10,0.0,Planned Only,-10.0,-100.0,1.429993250431858e-05,6.004202942059442e-05,8.864189442923157e-05,71
3411,SS,AY,20251122,14,2025-11-22 14:00:00,SS | AY,11160,8,0.0,Planned Only,-8.0,-100.0,1.1439946003454864e-05,6.004202942059442e-05,8.292192142750415e-05,23
3411,SS,TS,20251122,14,2025-11-22 14:00:00,SS | TS,5751,11,0.0,Planned Only,-11.0,-100.0,1.5729925754750437e-05,6.004202942059442e-05,9.15018809300953e-05,150
3411,SS,AZ,20251122,14,2025-11-22 14:00:00,SS | AZ,5622,10,0.0,Planned Only,-10.0,-100.0,1.429993250431858e-05,6.004202942059442e-05,8.864189442923157e-05,79
3411,AS,AS-API,20251122,14,2025-11-22 14:00:00,AS | AS-API,112038,36,0.0,Planned Only,-36.0,-100.0,5.147975701554689e-05,6.004202942059442e-05,0.00016300154345168819,9
3411,DL,DL-API,20251122,14,2025-11-22 14:00:00,DL | DL-API,148608,76,0.0,Planned Only,-76.0,-100.0,0.00010867948703282121,6.004202942059442e-05,0.00027740100348623683,8
3411,AI,LH,20251122,14,2025-11-22 14:00:00,AI | LH,8178,38,0.0,Planned Only,-38.0,-100.0,5.4339743516410606e-05,6.004202942059442e-05,0.00016872151645341564,36
3411,SS,NX,20251122,14,2025-11-22 14:00:00,SS | NX,5751,4,0.0,Planned Only,-4.0,-100.0,5.719973001727432e-06,6.004202942059442e-05,7.148197542404929e-05,215
3411,SS,A3,20251122,14,2025-11-22 14:00:00,SS | A3,6180,18,0.0,Planned Only,-18.0,-100.0,2.5739878507773443e-05,6.004202942059442e-05,0.00011152178643614131,78
3411,SS,JL,20251122,14,2025-11-22 14:00:00,SS | JL,5801,15,0.0,Planned Only,-15.0,-100.0,2.144989875647787e-05,6.004202942059442e-05,0.00010294182693355015,58
3411,HA,HA-API,20251122,14,2025-11-22 14:00:00,HA | HA-API,36000,8,0.0,Planned Only,-8.0,-100.0,1.1439946003454864e-05,6.004202942059442e-05,8.292192142750415e-05,143
3411,SS,UX,20251122,14,2025-11-22 14:00:00,SS | UX,3600,5,0.0,Planned Only,-5.0,-100.0,7.14996625215929e-06,6.004202942059442e-05,7.4341961924913e-05,49
3411,SS,BT,20251122,14,2025-11-22 14:00:00,SS | BT,5880,3,0.0,Planned Only,-3.0,-100.0,4.289979751295574e-06,6.004202942059442e-05,6.862198892318556e-05,27
3411,SS,AM,20251122,14,2025-11-22 14:00:00,SS | AM,5751,17,0.0,Planned Only,-17.0,-100.0,2.4309885257341584e-05,6.004202942059442e-05,0.00010866179993527759,67
3411,SS,AV,20251122,14,2025-11-22 14:00:00,SS | AV,3620,15,0.0,Planned Only,-15.0,-100.0,2.144989875647787e-05,6.004202942059442e-05,0.00010294182693355015,29
3411,SS,IB,20251122,14,2025-11-22 14:00:00,SS | IB,12256,21,0.0,Planned Only,-21.0,-100.0,3.002985825906902e-05,6.004202942059442e-05,0.00012010174593873245,45
3411,SS,OS,20251122,15,2025-11-22 15:00:00,SS | OS,7104,9,0.0,Planned Only,-9.0,-100.0,1.2869939253886722e-05,6.004202942059442e-05,8.578190792836786e-05,60
3411,SS,RJ,20251122,15,2025-11-22 15:00:00,SS | RJ,5751,2,0.0,Planned Only,-2.0,-100.0,2.859986500863716e-06,6.004202942059442e-05,6.576200242232185e-05,217
3411,SS,OZ,20251122,15,2025-11-22 15:00:00,SS | OZ,8625,8,0.0,Planned Only,-8.0,-100.0,1.1439946003454864e-05,6.004202942059442e-05,8.292192142750415e-05,115
3411,SS,SC,20251122,15,2025-11-22 15:00:00,SS | SC,5751,25,0.0,Planned Only,-25.0,-100.0,3.574983126079645e-05,6.004202942059442e-05,0.00013154169194218732,194
3411,SS,PW,20251122,15,2025-11-22 15:00:00,SS | PW,5751,4,0.0,Planned Only,-4.0,-100.0,5.719973001727432e-06,6.004202942059442e-05,7.148197542404929e-05,214
3411,SS,SK,20251122,15,2025-11-22 15:00:00,SS | SK,39092,24,0.0,Planned Only,-24.0,-100.0,3.4319838010364594e-05,6.004202942059442e-05,0.0001286817054413236,3
3411,QL2,QF,20251122,15,2025-11-22 15:00:00,QL2 | QF,3570,17,0.0,Planned Only,-17.0,-100.0,2.4309885257341584e-05,6.004202942059442e-05,0.00010866179993527759,77
3411,SS,SQ,20251122,15,2025-11-22 15:00:00,SS | SQ,12079,6,0.0,Planned Only,-6.0,-100.0,8.579959502591148e-06,6.004202942059442e-05,7.720194842577671e-05,86
3411,QL2Vacation,booking_v,20251122,15,2025-11-22 15:00:00,QL2Vacation | booking_v,2909,2908,0.0,Planned Only,-2908.0,-100.0,0.004158420372255843,6.004202942059442e-05,0.00837688277393228,34
3411,SS,TG,20251122,15,2025-11-22 15:00:00,SS | TG,5751,5,0.0,Planned Only,-5.0,-100.0,7.14996625215929e-06,6.004202942059442e-05,7.4341961924913e-05,175
3411,AA,DP,20251122,15,2025-11-22 15:00:00,AA | DP,109878,108,5893.0,Planned & Actual,5785.0,5356.481481481482,0.008272510953748298,0.003216140187019803,0.019761162094516397,11
3411,SS,QR,20251122,15,2025-11-22 15:00:00,SS | QR,5751,13,0.0,Planned Only,-13.0,-100.0,1.8589912255614153e-05,6.004202942059442e-05,9.722185393182272e-05,50
3411,SS,TP,20251122,15,2025-11-22 15:00:00,SS | TP,5550,10,0.0,Planned Only,-10.0,-100.0,1.429993250431858e-05,6.004202942059442e-05,8.864189442923157e-05,71
3411,SS,WS,20251122,15,2025-11-22 15:00:00,SS | WS,3606,35,0.0,Planned Only,-35.0,-100.0,5.004976376511503e-05,6.004202942059442e-05,0.00016014155695082447,105
3411,TP,1G,20251122,15,2025-11-22 15:00:00,TP | 1G,253252,184,26194.0,Planned & Actual,26010.0,14135.869565217392,0.03719412444373263,0.008487462963204679,0.08287571185066994,1
3411,SS,VN,20251122,15,2025-11-22 15:00:00,SS | VN,5751,12,0.0,Planned Only,-12.0,-100.0,1.7159919005182297e-05,6.004202942059442e-05,9.436186743095901e-05,156
3411,SS,TS,20251122,15,2025-11-22 15:00:00,SS | TS,5751,11,0.0,Planned Only,-11.0,-100.0,1.5729925754750437e-05,6.004202942059442e-05,9.15018809300953e-05,150
3411,QL2,DY_NEW,20251122,15,2025-11-22 15:00:00,QL2 | DY_NEW,13266,3783,0.0,Planned Only,-3783.0,-100.0,0.005409664466383719,6.004202942059442e-05,0.010879370962188032,2
3411,SS,SN,20251122,15,2025-11-22 15:00:00,SS | SN,15408,6,0.0,Planned Only,-6.0,-100.0,8.579959502591148e-06,6.004202942059442e-05,7.720194842577671e-05,16
3411,SS,VY,20251122,15,2025-11-22 15:00:00,SS | VY,3600,27,0.0,Planned Only,-27.0,-100.0,3.860981776166016e-05,6.004202942059442e-05,0.00013726166494391475,94
3411,AS,AS-API,20251122,15,2025-11-22 15:00:00,AS | AS-API,112038,36,0.0,Planned Only,-36.0,-100.0,5.147975701554689e-05,6.004202942059442e-05,0.00016300154345168819,9
3411,SS,G3,20251122,15,2025-11-22 15:00:00,SS | G3,3600,17,0.0,Planned Only,-17.0,-100.0,2.4309885257341584e-05,6.004202942059442e-05,0.00010866179993527759,117
3411,SS,SV,20251122,15,2025-11-22 15:00:00,SS | SV,12960,13,0.0,Planned Only,-13.0,-100.0,1.8589912255614153e-05,6.004202942059442e-05,9.722185393182272e-05,31
3411,SS,AM,20251122,15,2025-11-22 15:00:00,SS | AM,5751,17,0.0,Planned Only,-17.0,-100.0,2.4309885257341584e-05,6.004202942059442e-05,0.00010866179993527759,67
3411,SP,B6_API,20251122,15,2025-11-22 15:00:00,SP | B6_API,122688,24,0.0,Planned Only,-24.0,-100.0,3.4319838010364594e-05,6.004202942059442e-05,0.0001286817054413236,6
3411,SS,JU,20251122,15,2025-11-22 15:00:00,SS | JU,5751,7,0.0,Planned Only,-7.0,-100.0,1.0009952753023006e-05,6.004202942059442e-05,8.006193492664042e-05,173
3411,SS,TK,20251122,15,2025-11-22 15:00:00,SS | TK,3660,28,0.0,Planned Only,-28.0,-100.0,4.0039811012092025e-05,6.004202942059442e-05,0.00014012165144477846,95
3411,SS,AV,20251122,15,2025-11-22 15:00:00,SS | AV,3620,15,0.0,Planned Only,-15.0,-100.0,2.144989875647787e-05,6.004202942059442e-05,0.00010294182693355015,29
3411,SS,AF,20251122,15,2025-11-22 15:00:00,SS | AF,12050,20,244.0,Planned & Actual,224.0,1120.0,0.0003203184880967362,0.0006724707295106575,0.0013131077057041299,39
3411,SS,KL,20251122,15,2025-11-22 15:00:00,SS | KL,19918,14,0.0,Planned Only,-14.0,-100.0,2.0019905506046012e-05,6.004202942059442e-05,0.00010008184043268644,22
3411,SS,WY,20251122,15,2025-11-22 15:00:00,SS | WY,5751,3,0.0,Planned Only,-3.0,-100.0,4.289979751295574e-06,6.004202942059442e-05,6.862198892318556e-05,200
3411,SS,LO,20251122,15,2025-11-22 15:00:00,SS | LO,7800,5,0.0,Planned Only,-5.0,-100.0,7.14996625215929e-06,6.004202942059442e-05,7.4341961924913e-05,18
3411,SS,CI,20251122,15,2025-11-22 15:00:00,SS | CI,5751,4,0.0,Planned Only,-4.0,-100.0,5.719973001727432e-06,6.004202942059442e-05,7.148197542404929e-05,190
3411,AI,WF,20251122,15,2025-11-22 15:00:00,AI | WF,720,10,0.0,Planned Only,-10.0,-100.0,1.429993250431858e-05,6.004202942059442e-05,8.864189442923157e-05,103
3411,SS,MS,20251122,15,2025-11-22 15:00:00,SS | MS,5751,5,0.0,Planned Only,-5.0,-100.0,7.14996625215929e-06,6.004202942059442e-05,7.4341961924913e-05,176
3411,SS,CZ,20251122,15,2025-11-22 15:00:00,SS | CZ,5751,68,0.0,Planned Only,-68.0,-100.0,9.723954102936634e-05,6.004202942059442e-05,0.0002545211114793271,130
3411,SS,FI,20251122,15,2025-11-22 15:00:00,SS | FI,26806,4,0.0,Planned Only,-4.0,-100.0,5.719973001727432e-06,6.004202942059442e-05,7.148197542404929e-05,7
3411,WN,WN-API,20251122,15,2025-11-22 15:00:00,WN | WN-API,74030,137,186.0,Planned & Actual,49.0,35.76642335766423,7.006966927116104e-05,2.147488643510311e-05,0.0001616142249774252,15
3411,SS,EK,20251122,15,2025-11-22 15:00:00,SS | EK,3600,7,0.0,Planned Only,-7.0,-100.0,1.0009952753023006e-05,6.004202942059442e-05,8.006193492664042e-05,108
3411,SS,FZ,20251122,15,2025-11-22 15:00:00,SS | FZ,5751,10,0.0,Planned Only,-10.0,-100.0,1.429993250431858e-05,6.004202942059442e-05,8.864189442923157e-05,157
3411,SS,UX,20251122,15,2025-11-22 15:00:00,SS | UX,3600,5,0.0,Planned Only,-5.0,-100.0,7.14996625215929e-06,6.004202942059442e-05,7.4341961924913e-05,49
3411,SS,EW,20251122,15,2025-11-22 15:00:00,SS | EW,10558,39,0.0,Planned Only,-39.0,-100.0,5.576973676684246e-05,6.004202942059442e-05,0.00017158150295427935,62
3411,SS,KE,20251122,15,2025-11-22 15:00:00,SS | KE,4108,13,0.0,Planned Only,-13.0,-100.0,1.8589912255614153e-05,6.004202942059442e-05,9.722185393182272e-05,51
3411,SS,IB,20251122,15,2025-11-22 15:00:00,SS | IB,12256,21,0.0,Planned Only,-21.0,-100.0,3.002985825906902e-05,6.004202942059442e-05,0.00012010174593873245,45
3411,SS,HX,20251122,15,2025-11-22 15:00:00,SS | HX,5751,4,0.0,Planned Only,-4.0,-100.0,5.719973001727432e-06,6.004202942059442e-05,7.148197542404929e-05,191
3411,SS,KQ,20251122,15,2025-11-22 15:00:00,SS | KQ,5751,1,0.0,Planned Only,-1.0,-100.0,1.429993250431858e-06,6.004202942059442e-05,6.290201592145814e-05,218
3411,SS,AY,20251122,15,2025-11-22 15:00:00,SS | AY,11160,8,0.0,Planned Only,-8.0,-100.0,1.1439946003454864e-05,6.004202942059442e-05,8.292192142750415e-05,23
3411,SS,MF,20251122,15,2025-11-22 15:00:00,SS | MF,5751,36,0.0,Planned Only,-36.0,-100.0,5.147975701554689e-05,6.004202942059442e-05,0.00016300154345168819,185
3411,SS,OU,20251122,15,2025-11-22 15:00:00,SS | OU,3600,4,0.0,Planned Only,-4.0,-100.0,5.719973001727432e-06,6.004202942059442e-05,7.148197542404929e-05,59
3411,SS,AZ,20251122,15,2025-11-22 15:00:00,SS | AZ,5622,10,0.0,Planned Only,-10.0,-100.0,1.429993250431858e-05,6.004202942059442e-05,8.864189442923157e-05,79
3411,SS,PC,20251122,15,2025-11-22 15:00:00,SS | PC,3600,36,0.0,Planned Only,-36.0,-100.0,5.147975701554689e-05,6.004202942059442e-05,0.00016300154345168819,106
3411,DL,DL-API,20251122,15,2025-11-22 15:00:00,DL | DL-API,148608,76,5252.0,Planned & Actual,5176.0,6810.526315789473,0.007401645064235297,0.00408917821422364,0.018892468342694233,8
3411,AI,LH,20251122,15,2025-11-22 15:00:00,AI | LH,8178,38,0.0,Planned Only,-38.0,-100.0,5.4339743516410606e-05,6.004202942059442e-05,0.00016872151645341564,36
3411,AI,F9,20251122,15,2025-11-22 15:00:00,AI | F9,9270,36,0.0,Planned Only,-36.0,-100.0,5.147975701554689e-05,6.004202942059442e-05,0.00016300154345168819,24
3411,SS,A3,20251122,15,2025-11-22 15:00:00,SS | A3,6180,18,0.0,Planned Only,-18.0,-100.0,2.5739878507773443e-05,6.004202942059442e-05,0.00011152178643614131,78
3411,SS,TR,20251122,15,2025-11-22 15:00:00,SS | TR,11865,8,0.0,Planned Only,-8.0,-100.0,1.1439946003454864e-05,6.004202942059442e-05,8.292192142750415e-05,68
3411,HA,HA-API,20251122,15,2025-11-22 15:00:00,HA | HA-API,36000,8,0.0,Planned Only,-8.0,-100.0,1.1439946003454864e-05,6.004202942059442e-05,8.292192142750415e-05,143
3411,SS,GF,20251122,15,2025-11-22 15:00:00,SS | GF,5751,4,0.0,Planned Only,-4.0,-100.0,5.719973001727432e-06,6.004202942059442e-05,7.148197542404929e-05,213
3411,SS,BT,20251122,15,2025-11-22 15:00:00,SS | BT,5880,3,0.0,Planned Only,-3.0,-100.0,4.289979751295574e-06,6.004202942059442e-05,6.862198892318556e-05,27
3411,SS,LA,20251122,15,2025-11-22 15:00:00,SS | LA,3626,32,0.0,Planned Only,-32.0,-100.0,4.5759784013819456e-05,6.004202942059442e-05,0.00015156159744823334,30
3411,SS,AC,20251122,15,2025-11-22 15:00:00,SS | AC,4538,31,62.0,Planned & Actual,31.0,100.0,4.43297907633876e-05,6.004202942059442e-05,0.00014870161094736962,70
3411,SS,NX,20251122,15,2025-11-22 15:00:00,SS | NX,5751,4,0.0,Planned Only,-4.0,-100.0,5.719973001727432e-06,6.004202942059442e-05,7.148197542404929e-05,215
3411,SS,CA,20251122,15,2025-11-22 15:00:00,SS | CA,5751,55,0.0,Planned Only,-55.0,-100.0,7.86496287737522e-05,6.004202942059442e-05,0.0002173412869680988,166
3411,SS,JL,20251122,15,2025-11-22 15:00:00,SS | JL,5801,15,0.0,Planned Only,-15.0,-100.0,2.144989875647787e-05,6.004202942059442e-05,0.00010294182693355015,58
3411,SS,CM,20251122,15,2025-11-22 15:00:00,SS | CM,38576,9,0.0,Planned Only,-9.0,-100.0,1.2869939253886722e-05,6.004202942059442e-05,8.578190792836786e-05,5
3411,UA,UA,20251122,15,2025-11-22 15:00:00,UA | UA,110030,140,2866.0,Planned & Actual,2726.0,1947.142857142857,0.0038981616006772447,0.001169104087146717,0.008965427288501207,13
3411,SS,DE,20251122,15,2025-11-22 15:00:00,SS | DE,5751,11,0.0,Planned Only,-11.0,-100.0,1.5729925754750437e-05,6.004202942059442e-05,9.15018809300953e-05,44
3411,SS,AT,20251122,15,2025-11-22 15:00:00,SS | AT,5751,14,0.0,Planned Only,-14.0,-100.0,2.0019905506046012e-05,6.004202942059442e-05,0.00010008184043268644,159
3411,SS,EI,20251122,15,2025-11-22 15:00:00,SS | EI,18432,16,0.0,Planned Only,-16.0,-100.0,2.2879892006909728e-05,6.004202942059442e-05,0.00010580181343441387,28
